Index	d_yaw	d_pitch
1	-0.11254777219251214	-0.5627214909165085
2	0.0	-0.6189894606238416
3	-0.16882138686750395	-0.9565684087728912
4	0.2813675305500248	-1.8001740891322258
5	-0.11254777219251214	-0.45018240356606765
6	0.5064524357264285	-1.181585593999279
7	0.8440483148423895	-1.2940809518324192
8	0.9003092299325635	-0.6752562363485235
9	-0.9565684087728912	-0.11254777219251216
10	-0.16882138686750395	-0.6752562363485235
