Index	d_yaw	d_pitch
1	0.0	-0.5064524357264285
2	0.16882138686750395	-0.45018240356606765
3	0.2813675305500248	-0.8440483148423896
4	-0.2813675305500248	-0.3939115029591985
5	0.6752562363485235	-0.9003092299325637
6	-0.6752562363485235	-0.6752562363485235
7	-1.069081124132543	-1.2940809518324192
8	-0.11254777219251214	-1.0128257429651726
9	-0.6752562363485235	-0.11254777219251216
10	-0.5064524357264285	-0.16882138686750398
